libraryId	reads	min_read_size	max_read_size	number_aligned	number_unique_aligned	prop_aligned	prop_unique_aligned	number_targets	start_time	kallisto_version
ERX4597259	660274	125	125	587853	97699	89	14.8	435330	Thu Jul 10 17:29:11 2025	0.51.0
ERX4597260	607906	125	125	548474	101755	90.2	16.7	435330	Thu Jul 10 17:30:54 2025	0.51.0
ERX4597261	832579	125	125	764045	117884	91.8	14.2	435330	Thu Jul 10 17:32:33 2025	0.51.0
ERX4597262	938905	125	125	783220	129884	83.4	13.8	435330	Thu Jul 10 17:34:16 2025	0.51.0
ERX4597263	1046296	125	125	942380	154890	90.1	14.8	435330	Thu Jul 10 17:36:05 2025	0.51.0
ERX4597264	1058427	125	125	815333	141804	77	13.4	435330	Thu Jul 10 17:37:50 2025	0.51.0
ERX4597265	949024	125	125	865895	127151	91.2	13.4	435330	Thu Jul 10 17:39:51 2025	0.51.0
ERX4597266	486552	125	125	429426	64167	88.3	13.2	435330	Thu Jul 10 17:41:42 2025	0.51.0
ERX4597267	615086	125	125	554678	86199	90.2	14	435330	Thu Jul 10 17:43:19 2025	0.51.0
ERX4597268	712951	125	125	645770	116188	90.6	16.3	435330	Thu Jul 10 17:45:01 2025	0.51.0
ERX4597269	853969	125	125	754039	111512	88.3	13.1	435330	Thu Jul 10 17:46:45 2025	0.51.0
ERX4597270	875749	125	125	759118	111744	86.7	12.8	435330	Thu Jul 10 17:48:45 2025	0.51.0
ERX4597271	655236	125	125	596781	93065	91.1	14.2	435330	Thu Jul 10 17:50:52 2025	0.51.0
ERX4597272	620675	125	125	525437	87008	84.7	14	435330	Thu Jul 10 17:52:40 2025	0.51.0
ERX4597273	628877	125	125	513100	84030	81.6	13.4	435330	Thu Jul 10 17:54:30 2025	0.51.0
ERX4597274	729610	125	125	610734	94387	83.7	12.9	435330	Thu Jul 10 16:23:57 2025	0.51.0
ERX4597275	606861	125	125	517957	82452	85.4	13.6	435330	Thu Jul 10 16:25:40 2025	0.51.0
ERX4597276	823649	125	125	680973	127149	82.7	15.4	435330	Thu Jul 10 16:27:18 2025	0.51.0
ERX4597277	586554	125	125	523626	90810	89.3	15.5	435330	Thu Jul 10 16:29:05 2025	0.51.0
ERX4597278	660831	125	125	562817	93214	85.2	14.1	435330	Thu Jul 10 16:30:55 2025	0.51.0
ERX4597279	822281	125	125	756197	111772	92	13.6	435330	Thu Jul 10 16:32:46 2025	0.51.0
ERX4597280	888250	125	125	772937	120669	87	13.6	435330	Thu Jul 10 16:34:43 2025	0.51.0
ERX4597281	670987	125	125	579707	91018	86.4	13.6	435330	Thu Jul 10 16:36:45 2025	0.51.0
ERX4597282	744377	125	125	627488	101844	84.3	13.7	435330	Thu Jul 10 16:38:27 2025	0.51.0
ERX4597283	567263	125	125	504453	83203	88.9	14.7	435330	Thu Jul 10 16:40:11 2025	0.51.0
ERX4597284	1001560	125	125	847708	141189	84.6	14.1	435330	Thu Jul 10 16:41:42 2025	0.51.0
ERX4597285	772821	125	125	613004	85103	79.3	11	435330	Thu Jul 10 16:43:29 2025	0.51.0
ERX4597286	888174	125	125	787751	121056	88.7	13.6	435330	Thu Jul 10 16:45:12 2025	0.51.0
ERX4597287	549188	125	125	492515	74040	89.7	13.5	435330	Thu Jul 10 16:46:59 2025	0.51.0
ERX4597288	720633	125	125	621427	100366	86.2	13.9	435330	Thu Jul 10 16:48:33 2025	0.51.0
ERX4597289	734687	125	125	608473	101700	82.8	13.8	435330	Thu Jul 10 16:50:15 2025	0.51.0
ERX4597290	697999	125	125	617211	94535	88.4	13.5	435330	Thu Jul 10 16:52:00 2025	0.51.0
ERX4597291	629984	125	125	560604	87205	89	13.8	435330	Thu Jul 10 16:53:41 2025	0.51.0
ERX4597292	944002	125	125	798989	104928	84.6	11.1	435330	Thu Jul 10 16:55:19 2025	0.51.0
ERX4597293	824682	125	125	759892	114669	92.1	13.9	435330	Thu Jul 10 16:57:06 2025	0.51.0
ERX4597294	1163918	125	125	1000988	141256	86	12.1	435330	Thu Jul 10 16:58:54 2025	0.51.0
ERX4597295	868183	125	125	729272	118519	84	13.7	435330	Thu Jul 10 17:00:50 2025	0.51.0
ERX4597296	752637	125	125	686185	111319	91.2	14.8	435330	Thu Jul 10 17:02:36 2025	0.51.0
ERX4597297	660157	125	125	592510	103001	89.8	15.6	435330	Thu Jul 10 17:04:17 2025	0.51.0
ERX4597298	1555120	125	125	1332993	191038	85.7	12.3	435330	Thu Jul 10 17:05:57 2025	0.51.0
ERX4597299	1356951	125	125	1075666	166408	79.3	12.3	435330	Thu Jul 10 17:08:05 2025	0.51.0
ERX4597300	574327	125	125	505652	75835	88	13.2	435330	Thu Jul 10 17:10:02 2025	0.51.0
ERX4597301	542698	125	125	475265	78727	87.6	14.5	435330	Thu Jul 10 17:11:40 2025	0.51.0
ERX4597302	693544	125	125	588597	94310	84.9	13.6	435330	Thu Jul 10 17:13:14 2025	0.51.0
ERX4597303	1102035	125	125	932811	152737	84.6	13.9	435330	Thu Jul 10 17:14:54 2025	0.51.0
ERX4597304	651807	125	125	576368	88290	88.4	13.5	435330	Thu Jul 10 17:16:49 2025	0.51.0
ERX4597305	990006	125	125	867238	131577	87.6	13.3	435330	Thu Jul 10 17:18:28 2025	0.51.0
ERX4597306	811457	125	125	699595	107369	86.2	13.2	435330	Thu Jul 10 17:20:19 2025	0.51.0
ERX4597307	970733	125	125	820011	127752	84.5	13.2	435330	Thu Jul 10 17:22:03 2025	0.51.0
ERX4597308	718998	125	125	640459	95166	89.1	13.2	435330	Thu Jul 10 17:23:52 2025	0.51.0
ERX4597309	886025	125	125	785294	126747	88.6	14.3	435330	Thu Jul 10 17:25:33 2025	0.51.0
ERX4597310	984677	125	125	851193	128132	86.4	13	435330	Thu Jul 10 17:27:21 2025	0.51.0
ERX4597311	546120	125	125	475101	77151	87	14.1	435330	Thu Jul 10 17:29:12 2025	0.51.0
ERX4597312	467594	125	125	419113	65591	89.6	14	435330	Thu Jul 10 17:30:47 2025	0.51.0
ERX4597313	617004	125	125	555153	90108	90	14.6	435330	Thu Jul 10 17:32:22 2025	0.51.0
ERX4597314	646195	125	125	552027	90876	85.4	14.1	435330	Thu Jul 10 17:34:01 2025	0.51.0
ERX4597315	613101	125	125	551341	84618	89.9	13.8	435330	Thu Jul 10 17:35:42 2025	0.51.0
ERX4597316	784992	125	125	669827	104073	85.3	13.3	435330	Thu Jul 10 17:37:22 2025	0.51.0
ERX4597317	994627	125	125	730854	114845	73.5	11.5	435330	Thu Jul 10 17:39:11 2025	0.51.0
ERX4597318	561563	125	125	491397	82893	87.5	14.8	435330	Thu Jul 10 17:41:07 2025	0.51.0
ERX4597319	818711	125	125	737085	135094	90	16.5	435330	Thu Jul 10 17:42:51 2025	0.51.0
ERX4597320	876190	125	125	752687	131353	85.9	15	435330	Thu Jul 10 17:44:38 2025	0.51.0
ERX4597321	366511	125	125	325471	61320	88.8	16.7	435330	Thu Aug 14 12:33:24 2025	0.51.0
ERX4597322	373504	125	125	330817	55488	88.6	14.9	435330	Thu Aug 14 15:33:09 2025	0.51.0
ERX4597323	666785	125	125	588976	89410	88.3	13.4	435330	Wed Aug 13 11:45:59 2025	0.51.0
ERX4597324	624145	125	125	551472	86297	88.4	13.8	435330	Wed Aug 13 11:47:40 2025	0.51.0
ERX4597325	1306651	125	125	1060789	160497	81.2	12.3	435330	Wed Aug 13 11:49:24 2025	0.51.0
ERX4597326	1059800	125	125	859847	134034	81.1	12.6	435330	Thu Jul 10 16:23:56 2025	0.51.0
ERX4597327	863150	125	125	772963	113677	89.6	13.2	435330	Thu Jul 10 16:26:00 2025	0.51.0
ERX4597328	886051	125	125	771254	120977	87	13.7	435330	Thu Jul 10 16:27:49 2025	0.51.0
ERX4597329	590704	125	125	534899	78973	90.6	13.4	435330	Thu Jul 10 16:29:53 2025	0.51.0
ERX4597330	440269	125	125	388643	61176	88.3	13.9	435330	Thu Jul 10 16:31:40 2025	0.51.0
ERX4597331	420268	125	125	371325	57356	88.4	13.6	435330	Thu Jul 10 16:33:28 2025	0.51.0
ERX4597332	575013	125	125	510010	87176	88.7	15.2	435330	Thu Jul 10 16:35:11 2025	0.51.0
ERX4597333	651749	125	125	576220	94820	88.4	14.5	435330	Thu Jul 10 16:37:04 2025	0.51.0
ERX4597334	834448	125	125	722151	108817	86.5	13	435330	Thu Jul 10 16:38:48 2025	0.51.0
ERX4597335	652130	125	125	566396	94285	86.9	14.5	435330	Thu Jul 10 16:40:39 2025	0.51.0
ERX4597336	559464	125	125	496454	89925	88.7	16.1	435330	Thu Jul 10 16:42:23 2025	0.51.0
ERX4597337	524689	125	125	449690	68103	85.7	13	435330	Thu Jul 10 16:44:00 2025	0.51.0
ERX4597338	811184	125	125	718940	117690	88.6	14.5	435330	Thu Jul 10 16:45:34 2025	0.51.0
ERX4597339	540452	125	125	483566	76039	89.5	14.1	435330	Thu Jul 10 16:47:20 2025	0.51.0
ERX4597340	1086681	125	125	850582	138282	78.3	12.7	435330	Thu Jul 10 16:49:01 2025	0.51.0
ERX4597341	448154	125	125	396456	64961	88.5	14.5	435330	Thu Jul 10 16:50:56 2025	0.51.0
ERX4597342	900145	125	125	717136	110383	79.7	12.3	435330	Thu Jul 10 16:52:32 2025	0.51.0
ERX4597343	872745	125	125	686692	113223	78.7	13	435330	Thu Jul 10 16:54:23 2025	0.51.0
ERX4597344	758537	125	125	655745	105508	86.4	13.9	435330	Thu Jul 10 16:56:11 2025	0.51.0
ERX4597345	623171	125	125	519285	85349	83.3	13.7	435330	Thu Jul 10 16:57:59 2025	0.51.0
ERX4597346	1128979	125	125	941167	147491	83.4	13.1	435330	Thu Jul 10 16:59:42 2025	0.51.0
ERX4597347	910514	125	125	788334	128140	86.6	14.1	435330	Thu Jul 10 17:01:45 2025	0.51.0
ERX4597348	1216433	125	125	987533	156629	81.2	12.9	435330	Thu Jul 10 17:03:35 2025	0.51.0
ERX4597349	820241	125	125	675494	105190	82.4	12.8	435330	Thu Jul 10 17:05:41 2025	0.51.0
ERX4597350	940263	125	125	836705	124094	89	13.2	435330	Thu Jul 10 17:07:27 2025	0.51.0
ERX4597351	1028136	125	125	926080	148793	90.1	14.5	435330	Thu Jul 10 17:09:19 2025	0.51.0
ERX4597352	794367	125	125	701183	108251	88.3	13.6	435330	Thu Jul 10 17:11:13 2025	0.51.0
ERX4597353	818192	125	125	722981	111975	88.4	13.7	435330	Thu Jul 10 17:12:56 2025	0.51.0
ERX4597354	674692	125	125	554370	89352	82.2	13.2	435330	Thu Jul 10 17:14:43 2025	0.51.0
ERX4597355	770358	125	125	663946	104241	86.2	13.5	435330	Thu Jul 10 17:16:29 2025	0.51.0
ERX4597356	699229	125	125	606642	98627	86.8	14.1	435330	Thu Jul 10 17:18:15 2025	0.51.0
ERX4597357	718530	125	125	626581	100542	87.2	14	435330	Thu Jul 10 17:19:59 2025	0.51.0
ERX4597358	613322	125	125	576826	89483	94	14.6	435330	Thu Jul 10 17:21:44 2025	0.51.0
ERX4597359	308932	125	125	273607	46186	88.6	15	435330	Thu Jul 10 17:23:20 2025	0.51.0
ERX4597360	826996	125	125	634378	104975	76.7	12.7	435330	Thu Jul 10 17:24:52 2025	0.51.0
ERX4597361	630892	125	125	532552	86789	84.4	13.8	435330	Thu Jul 10 17:26:39 2025	0.51.0
ERX4597362	564841	125	125	494835	80841	87.6	14.3	435330	Thu Jul 10 17:28:24 2025	0.51.0
ERX4597363	1131400	125	125	928980	142443	82.1	12.6	435330	Thu Jul 10 17:30:11 2025	0.51.0
ERX4597364	526029	125	125	454758	71355	86.5	13.6	435330	Thu Jul 10 17:32:22 2025	0.51.0
ERX4597365	638648	125	125	573145	90815	89.7	14.2	435330	Thu Jul 10 17:34:06 2025	0.51.0
ERX4597366	528336	125	125	466754	75882	88.3	14.4	435330	Thu Jul 10 17:35:52 2025	0.51.0
ERX4597367	977593	125	125	874832	125541	89.5	12.8	435330	Thu Jul 10 17:37:39 2025	0.51.0
ERX4597368	477967	125	125	427629	71975	89.5	15.1	435330	Thu Jul 10 17:39:37 2025	0.51.0
ERX4597369	884171	125	125	803769	127072	90.9	14.4	435330	Thu Jul 10 17:41:19 2025	0.51.0
ERX4597370	1095045	125	125	945630	145271	86.4	13.3	435330	Thu Jul 10 17:43:18 2025	0.51.0
ERX4597371	842108	125	125	720103	127639	85.5	15.2	435330	Thu Jul 10 17:45:22 2025	0.51.0
ERX4597372	1021253	125	125	728268	121810	71.3	11.9	435330	Thu Jul 10 17:47:20 2025	0.51.0
ERX4597373	773105	125	125	672366	113646	87	14.7	435330	Thu Jul 10 17:49:20 2025	0.51.0
ERX4597374	868447	125	125	760378	118921	87.6	13.7	435330	Thu Jul 10 17:51:09 2025	0.51.0
ERX4597375	825801	125	125	731563	116865	88.6	14.2	435330	Thu Jul 10 17:53:01 2025	0.51.0
ERX4597376	587804	125	125	509603	93084	86.7	15.8	435330	Thu Jul 10 17:54:45 2025	0.51.0
ERX4597377	840424	125	125	692982	122588	82.5	14.6	435330	Thu Jul 10 17:56:19 2025	0.51.0
ERX4597378	967823	125	125	825632	131845	85.3	13.6	435330	Thu Jul 10 16:23:56 2025	0.51.0
ERX4597379	923336	125	125	769737	119144	83.4	12.9	435330	Thu Jul 10 16:25:53 2025	0.51.0
ERX4597380	661555	125	125	551329	96248	83.3	14.5	435330	Thu Jul 10 16:27:46 2025	0.51.0
ERX4597381	921226	125	125	689395	121673	74.8	13.2	435330	Thu Jul 10 16:29:35 2025	0.51.0
ERX4597382	582611	125	125	489284	83876	84	14.4	435330	Thu Jul 10 16:31:32 2025	0.51.0
ERX4597383	510448	125	125	454811	76692	89.1	15	435330	Thu Jul 10 16:33:23 2025	0.51.0
ERX4597384	518436	125	125	440914	72553	85	14	435330	Thu Jul 10 16:35:06 2025	0.51.0
ERX4597385	625886	125	125	541807	88870	86.6	14.2	435330	Thu Jul 10 16:36:56 2025	0.51.0
ERX4597386	895582	125	125	708340	112124	79.1	12.5	435330	Thu Jul 10 16:38:38 2025	0.51.0
ERX4597387	650740	125	125	562034	90968	86.4	14	435330	Thu Jul 10 16:40:30 2025	0.51.0
ERX4597388	1264712	125	125	977756	149219	77.3	11.8	435330	Thu Jul 10 16:42:10 2025	0.51.0
ERX4597389	1049465	125	125	886888	147222	84.5	14	435330	Thu Jul 10 16:44:15 2025	0.51.0
ERX4597390	1162325	125	125	954035	142936	82.1	12.3	435330	Thu Jul 10 16:46:08 2025	0.51.0
ERX4597391	727329	125	125	659490	104965	90.7	14.4	435330	Thu Jul 10 16:48:14 2025	0.51.0
ERX4597392	1454852	125	125	1227218	179269	84.4	12.3	435330	Thu Jul 10 16:50:00 2025	0.51.0
ERX4597393	859755	125	125	782900	122147	91.1	14.2	435330	Thu Jul 10 16:52:04 2025	0.51.0
ERX4597394	1052426	125	125	897765	152837	85.3	14.5	435330	Thu Jul 10 16:53:44 2025	0.51.0
ERX4597395	885883	125	125	773039	123565	87.3	13.9	435330	Thu Jul 10 16:55:41 2025	0.51.0
ERX4597396	1307363	125	125	1028791	177615	78.7	13.6	435330	Thu Jul 10 16:57:33 2025	0.51.0
ERX4597397	854589	125	125	766741	125438	89.7	14.7	435330	Thu Jul 10 16:59:42 2025	0.51.0
ERX4597398	1050031	125	125	877066	126889	83.5	12.1	435330	Thu Jul 10 17:01:28 2025	0.51.0
ERX4597399	1150458	125	125	972611	164426	84.5	14.3	435330	Thu Jul 10 17:03:24 2025	0.51.0
ERX4597400	620117	125	125	561244	90927	90.5	14.7	435330	Thu Jul 10 17:05:23 2025	0.51.0
ERX4597401	609245	125	125	523576	91907	85.9	15.1	435330	Thu Jul 10 17:07:03 2025	0.51.0
ERX4597402	970243	125	125	802889	129793	82.8	13.4	435330	Thu Jul 10 17:08:43 2025	0.51.0
ERX4597403	868674	125	125	735317	117351	84.6	13.5	435330	Thu Jul 10 17:10:40 2025	0.51.0
ERX4597404	603371	125	125	426119	84206	70.6	14	435330	Thu Jul 10 17:12:28 2025	0.51.0
ERX4597405	690240	125	125	573541	102145	83.1	14.8	435330	Thu Jul 10 17:14:11 2025	0.51.0
ERX4597406	804806	125	125	673586	106958	83.7	13.3	435330	Thu Jul 10 17:15:58 2025	0.51.0
ERX4597407	851837	125	125	669513	112827	78.6	13.2	435330	Thu Jul 10 17:17:46 2025	0.51.0
ERX4597408	415026	125	125	373241	62581	89.9	15.1	435330	Thu Jul 10 17:19:36 2025	0.51.0
ERX4597409	663379	125	125	590122	99486	89	15	435330	Thu Jul 10 17:21:12 2025	0.51.0
ERX4597411	823334	125	125	669705	110981	81.3	13.5	435330	Wed Jul 16 11:55:59 2025	0.51.0
ERX4597412	551201	125	125	479755	79364	87	14.4	435330	Wed Jul 16 11:58:05 2025	0.51.0
ERX4597413	802656	125	125	570181	96613	71	12	435330	Wed Jul 16 12:00:02 2025	0.51.0
ERX4597414	531316	125	125	442393	72725	83.3	13.7	435330	Wed Jul 16 12:02:09 2025	0.51.0
ERX4597415	414616	125	125	350462	58412	84.5	14.1	435330	Wed Jul 16 12:04:04 2025	0.51.0
ERX4597416	526431	125	125	452483	76930	86	14.6	435330	Wed Jul 16 12:05:56 2025	0.51.0
ERX4597417	770381	125	125	667495	119783	86.6	15.5	435330	Wed Jul 16 12:07:56 2025	0.51.0
ERX4597418	612859	125	125	525712	79482	85.8	13	435330	Wed Jul 16 12:10:01 2025	0.51.0
ERX4597419	653784	125	125	562344	86012	86	13.2	435330	Wed Jul 16 11:28:41 2025	0.51.0
ERX4597420	527773	125	125	449899	70339	85.2	13.3	435330	Wed Jul 16 11:30:42 2025	0.51.0
ERX4597421	622405	125	125	532411	82544	85.5	13.3	435330	Wed Jul 16 11:32:46 2025	0.51.0
ERX4597422	482833	125	125	419704	70986	86.9	14.7	435330	Wed Jul 16 11:34:52 2025	0.51.0
ERX4597423	472984	125	125	396818	65342	83.9	13.8	435330	Wed Jul 16 11:36:51 2025	0.51.0
ERX4597424	548645	125	125	474081	79422	86.4	14.5	435330	Wed Jul 16 11:38:53 2025	0.51.0
ERX4597425	451312	125	125	395491	64506	87.6	14.3	435330	Wed Jul 16 11:40:54 2025	0.51.0
ERX4597426	773067	125	125	625957	105244	81	13.6	435330	Wed Jul 16 11:42:49 2025	0.51.0
ERX4597427	817711	125	125	697583	101496	85.3	12.4	435330	Wed Jul 16 11:44:57 2025	0.51.0
ERX4597428	495129	125	125	429058	68801	86.7	13.9	435330	Wed Jul 16 11:47:05 2025	0.51.0
ERX4597429	875591	125	125	642203	106712	73.3	12.2	435330	Wed Jul 16 11:49:04 2025	0.51.0
ERX4597430	582602	125	125	507778	77614	87.2	13.3	435330	Thu Jul 10 16:23:57 2025	0.51.0
ERX4597431	606136	125	125	530113	87463	87.5	14.4	435330	Thu Jul 10 16:25:41 2025	0.51.0
ERX4597432	870386	125	125	622785	99773	71.6	11.5	435330	Thu Jul 10 16:27:22 2025	0.51.0
ERX4597433	569018	125	125	505322	81523	88.8	14.3	435330	Thu Jul 10 16:29:16 2025	0.51.0
ERX4597434	547251	125	125	426660	74478	78	13.6	435330	Thu Jul 10 16:31:06 2025	0.51.0
ERX4597435	660987	125	125	576283	85158	87.2	12.9	435330	Thu Jul 10 16:32:52 2025	0.51.0
ERX4597436	807183	125	125	624632	112226	77.4	13.9	435330	Thu Jul 10 16:34:43 2025	0.51.0
ERX4597437	690383	125	125	585904	92885	84.9	13.5	435330	Thu Jul 10 16:36:37 2025	0.51.0
ERX4597438	689514	125	125	606300	94509	87.9	13.7	435330	Thu Jul 10 16:38:23 2025	0.51.0
ERX4597439	690601	125	125	590133	90886	85.5	13.2	435330	Thu Jul 10 16:40:05 2025	0.51.0
ERX4597440	795275	125	125	651387	98062	81.9	12.3	435330	Thu Jul 10 16:41:49 2025	0.51.0
ERX4597441	624233	125	125	546400	76803	87.5	12.3	435330	Thu Jul 10 16:43:34 2025	0.51.0
ERX4597442	454246	125	125	399837	64527	88	14.2	435330	Thu Jul 10 16:45:13 2025	0.51.0
ERX4597443	401548	125	125	360288	54036	89.7	13.5	435330	Thu Jul 10 16:46:48 2025	0.51.0
ERX4597444	320653	125	125	285638	43573	89.1	13.6	435330	Thu Jul 10 16:48:19 2025	0.51.0
ERX4597445	548648	125	125	470612	77545	85.8	14.1	435330	Thu Jul 10 16:49:49 2025	0.51.0
ERX4597446	416521	125	125	355219	53991	85.3	13	435330	Thu Jul 10 16:51:29 2025	0.51.0
ERX4597447	380527	125	125	340345	56008	89.4	14.7	435330	Thu Jul 10 16:53:03 2025	0.51.0
ERX4597448	411070	125	125	363436	60143	88.4	14.6	435330	Thu Jul 10 16:54:37 2025	0.51.0
ERX4597449	323034	125	125	289618	48630	89.7	15.1	435330	Thu Jul 10 16:56:11 2025	0.51.0
ERX4597450	516189	125	125	438731	71969	85	13.9	435330	Thu Jul 10 16:57:43 2025	0.51.0
ERX4597451	499581	125	125	432012	65157	86.5	13	435330	Thu Jul 10 16:59:20 2025	0.51.0
ERX4597452	475291	125	125	410642	65648	86.4	13.8	435330	Thu Jul 10 17:00:58 2025	0.51.0
ERX4597453	456094	125	125	396602	63900	87	14	435330	Thu Jul 10 17:02:39 2025	0.51.0
ERX4597454	441313	125	125	391822	63035	88.8	14.3	435330	Thu Jul 10 17:04:19 2025	0.51.0
ERX4597455	613443	125	125	521850	82190	85.1	13.4	435330	Thu Jul 10 17:05:55 2025	0.51.0
ERX4597456	544860	125	125	484300	67991	88.9	12.5	435330	Thu Jul 10 17:07:38 2025	0.51.0
ERX4597457	443082	125	125	389869	63043	88	14.2	435330	Thu Jul 10 17:09:20 2025	0.51.0
ERX4597458	463585	125	125	412169	64658	88.9	13.9	435330	Thu Jul 10 17:10:58 2025	0.51.0
ERX4597459	544308	125	125	470018	76460	86.4	14	435330	Thu Jul 10 17:12:37 2025	0.51.0
ERX4597460	490456	125	125	442335	69930	90.2	14.3	435330	Thu Jul 10 17:14:18 2025	0.51.0
ERX4597461	691556	125	125	489896	85138	70.8	12.3	435330	Thu Jul 10 17:15:58 2025	0.51.0
ERX4597462	848302	125	125	594346	99344	70.1	11.7	435330	Thu Jul 10 17:17:43 2025	0.51.0
ERX4597463	728829	125	125	554423	93988	76.1	12.9	435330	Thu Jul 10 17:19:32 2025	0.51.0
ERX4597464	418302	125	125	384649	60662	92	14.5	435330	Thu Jul 10 17:21:17 2025	0.51.0
ERX4597465	500291	125	125	432968	77122	86.5	15.4	435330	Thu Jul 10 17:22:52 2025	0.51.0
ERX4597466	643857	125	125	555159	84463	86.2	13.1	435330	Thu Jul 10 17:24:30 2025	0.51.0
ERX4597467	645893	125	125	556862	87487	86.2	13.5	435330	Thu Jul 10 17:26:12 2025	0.51.0
ERX4597468	648505	125	125	555738	98088	85.7	15.1	435330	Thu Jul 10 17:27:57 2025	0.51.0
ERX4597469	680879	125	125	525320	88148	77.2	12.9	435330	Thu Jul 10 17:29:47 2025	0.51.0
ERX4597470	635741	125	125	467054	90563	73.5	14.2	435330	Thu Jul 10 17:31:36 2025	0.51.0
ERX4597471	624428	125	125	525241	85315	84.1	13.7	435330	Thu Jul 10 17:33:24 2025	0.51.0
ERX4597472	472816	125	125	400675	68011	84.7	14.4	435330	Thu Jul 10 17:35:14 2025	0.51.0
ERX4597473	654095	125	125	478225	83572	73.1	12.8	435330	Thu Jul 10 17:36:57 2025	0.51.0
ERX4597474	739443	125	125	541679	93459	73.3	12.6	435330	Thu Jul 10 17:38:45 2025	0.51.0
ERX4597475	496585	125	125	429683	65688	86.5	13.2	435330	Thu Jul 10 17:40:35 2025	0.51.0
ERX4597476	525237	125	125	433335	77591	82.5	14.8	435330	Thu Jul 10 17:42:19 2025	0.51.0
ERX4597477	595083	125	125	497517	79092	83.6	13.3	435330	Thu Jul 10 17:44:01 2025	0.51.0
ERX4597478	388234	125	125	312922	54338	80.6	14	435330	Thu Jul 10 17:45:48 2025	0.51.0
ERX4597479	472106	125	125	416754	62754	88.3	13.3	435330	Thu Jul 10 17:47:26 2025	0.51.0
ERX4597480	639822	125	125	556061	82296	86.9	12.9	435330	Thu Jul 10 17:49:07 2025	0.51.0
ERX4597481	471011	125	125	402690	65047	85.5	13.8	435330	Thu Jul 10 17:50:53 2025	0.51.0
ERX4597482	400668	125	125	350508	59935	87.5	15	435330	Thu Jul 10 16:23:57 2025	0.51.0
ERX4597483	702153	125	125	567852	103331	80.9	14.7	435330	Thu Jul 10 16:25:32 2025	0.51.0
ERX4597484	454143	125	125	366771	67833	80.8	14.9	435330	Thu Jul 10 16:27:17 2025	0.51.0
ERX4597485	766852	125	125	652856	107219	85.1	14	435330	Thu Jul 10 16:28:53 2025	0.51.0
ERX4597486	488929	125	125	409395	66005	83.7	13.5	435330	Thu Jul 10 16:30:48 2025	0.51.0
ERX4597487	345594	125	125	301373	50862	87.2	14.7	435330	Thu Jul 10 16:32:34 2025	0.51.0
ERX4597488	508807	125	125	437378	67031	86	13.2	435330	Thu Jul 10 16:34:14 2025	0.51.0
ERX4597489	579269	125	125	496390	77409	85.7	13.4	435330	Thu Jul 10 16:35:58 2025	0.51.0
ERX4597490	348069	125	125	310192	49255	89.1	14.2	435330	Thu Jul 10 16:37:44 2025	0.51.0
ERX4597491	360790	125	125	319952	48476	88.7	13.4	435330	Thu Jul 10 16:39:16 2025	0.51.0
ERX4597492	515426	125	125	444046	79895	86.2	15.5	435330	Thu Jul 10 16:40:49 2025	0.51.0
ERX4597493	263877	125	125	235543	40047	89.3	15.2	435330	Thu Jul 10 16:42:27 2025	0.51.0
ERX4597494	607071	125	125	532231	83066	87.7	13.7	435330	Thu Jul 10 16:43:56 2025	0.51.0
ERX4597495	387821	125	125	323211	55993	83.3	14.4	435330	Thu Jul 10 16:45:38 2025	0.51.0
ERX4597496	500545	125	125	430476	67024	86	13.4	435330	Thu Jul 10 16:47:10 2025	0.51.0
ERX4597497	477439	125	125	424814	73513	89	15.4	435330	Thu Jul 10 16:48:45 2025	0.51.0
ERX4597498	590346	125	125	525061	88589	88.9	15	435330	Thu Jul 10 16:50:22 2025	0.51.0
ERX4597499	634071	125	125	543833	87908	85.8	13.9	435330	Thu Jul 10 16:52:00 2025	0.51.0
ERX4597500	764769	125	125	700958	105344	91.7	13.8	435330	Thu Jul 10 16:53:41 2025	0.51.0
ERX4597501	634118	125	125	554906	83217	87.5	13.1	435330	Thu Jul 10 16:55:28 2025	0.51.0
ERX4597502	803148	125	125	597676	88218	74.4	11	435330	Thu Jul 10 16:57:07 2025	0.51.0
ERX4597503	576005	125	125	442161	78556	76.8	13.6	435330	Thu Jul 10 16:58:54 2025	0.51.0
ERX4597504	645624	125	125	499485	93970	77.4	14.6	435330	Thu Jul 10 17:00:36 2025	0.51.0
ERX4597505	478373	125	125	420109	70511	87.8	14.7	435330	Thu Jul 10 17:02:22 2025	0.51.0
ERX4597506	771648	125	125	680377	102689	88.2	13.3	435330	Thu Jul 10 17:03:59 2025	0.51.0
ERX4597507	653577	125	125	570042	89143	87.2	13.6	435330	Thu Jul 10 17:05:49 2025	0.51.0
ERX4597508	433438	125	125	372839	62161	86	14.3	435330	Thu Jul 10 17:07:30 2025	0.51.0
ERX4597509	554047	125	125	496578	78289	89.6	14.1	435330	Thu Jul 10 17:09:08 2025	0.51.0
ERX4597510	573352	125	125	508497	82574	88.7	14.4	435330	Thu Jul 10 17:10:49 2025	0.51.0
ERX4597511	609449	125	125	519824	72780	85.3	11.9	435330	Thu Jul 10 17:12:32 2025	0.51.0
ERX4597512	746711	125	125	650424	98164	87.1	13.1	435330	Thu Jul 10 17:14:16 2025	0.51.0
ERX4597513	448760	125	125	384699	65713	85.7	14.6	435330	Thu Jul 10 17:16:05 2025	0.51.0
