libraryId	experimentId	cellTypeName	cellTypeId	speciesId	platform	protocol	protocolType	libraryType	infoOrgan	stageId	anatId	sex	strain	readLength	genotype	organism
SRX2965598	SRP110699	hematopoietic multipotent progenitor cell	CL:0000837	9606	Illumina HiSeq 4000	Smart-Seq2	Full-length	PAIRED	cord blood	HsapDv:0000258	UBERON:0012168	F		75	wild type	Homo_sapiens
SRX2965599	SRP110699	hematopoietic multipotent progenitor cell	CL:0000837	9606	Illumina HiSeq 4000	Smart-Seq2	Full-length	PAIRED	cord blood	HsapDv:0000258	UBERON:0012168	F		75	wild type	Homo_sapiens
SRX2965600	SRP110699	hematopoietic multipotent progenitor cell	CL:0000837	9606	Illumina HiSeq 4000	Smart-Seq2	Full-length	PAIRED	cord blood	HsapDv:0000258	UBERON:0012168	F		75	wild type	Homo_sapiens
SRX2965601	SRP110699	hematopoietic multipotent progenitor cell	CL:0000837	9606	Illumina HiSeq 4000	Smart-Seq2	Full-length	PAIRED	cord blood	HsapDv:0000258	UBERON:0012168	F		75	wild type	Homo_sapiens
SRX2965602	SRP110699	hematopoietic multipotent progenitor cell	CL:0000837	9606	Illumina HiSeq 4000	Smart-Seq2	Full-length	PAIRED	cord blood	HsapDv:0000258	UBERON:0012168	F		75	wild type	Homo_sapiens
SRX2965603	SRP110699	hematopoietic multipotent progenitor cell	CL:0000837	9606	Illumina HiSeq 4000	Smart-Seq2	Full-length	PAIRED	cord blood	HsapDv:0000258	UBERON:0012168	F		75	wild type	Homo_sapiens
SRX2965604	SRP110699	hematopoietic multipotent progenitor cell	CL:0000837	9606	Illumina HiSeq 4000	Smart-Seq2	Full-length	PAIRED	cord blood	HsapDv:0000258	UBERON:0012168	F		75	wild type	Homo_sapiens
SRX2965605	SRP110699	hematopoietic multipotent progenitor cell	CL:0000837	9606	Illumina HiSeq 4000	Smart-Seq2	Full-length	PAIRED	cord blood	HsapDv:0000258	UBERON:0012168	F		75	wild type	Homo_sapiens
SRX2965606	SRP110699	hematopoietic multipotent progenitor cell	CL:0000837	9606	Illumina HiSeq 4000	Smart-Seq2	Full-length	PAIRED	cord blood	HsapDv:0000258	UBERON:0012168	F		75	wild type	Homo_sapiens
SRX2965607	SRP110699	hematopoietic multipotent progenitor cell	CL:0000837	9606	Illumina HiSeq 4000	Smart-Seq2	Full-length	PAIRED	cord blood	HsapDv:0000258	UBERON:0012168	F		75	wild type	Homo_sapiens
SRX2965608	SRP110699	hematopoietic multipotent progenitor cell	CL:0000837	9606	Illumina HiSeq 4000	Smart-Seq2	Full-length	PAIRED	cord blood	HsapDv:0000258	UBERON:0012168	F		75	wild type	Homo_sapiens
SRX2965609	SRP110699	hematopoietic multipotent progenitor cell	CL:0000837	9606	Illumina HiSeq 4000	Smart-Seq2	Full-length	PAIRED	cord blood	HsapDv:0000258	UBERON:0012168	F		75	wild type	Homo_sapiens
SRX2965610	SRP110699	hematopoietic multipotent progenitor cell	CL:0000837	9606	Illumina HiSeq 4000	Smart-Seq2	Full-length	PAIRED	cord blood	HsapDv:0000258	UBERON:0012168	F		75	wild type	Homo_sapiens
SRX2965611	SRP110699	hematopoietic multipotent progenitor cell	CL:0000837	9606	Illumina HiSeq 4000	Smart-Seq2	Full-length	PAIRED	cord blood	HsapDv:0000258	UBERON:0012168	F		75	wild type	Homo_sapiens
SRX2965612	SRP110699	hematopoietic multipotent progenitor cell	CL:0000837	9606	Illumina HiSeq 4000	Smart-Seq2	Full-length	PAIRED	cord blood	HsapDv:0000258	UBERON:0012168	F		75	wild type	Homo_sapiens
SRX2965613	SRP110699	hematopoietic multipotent progenitor cell	CL:0000837	9606	Illumina HiSeq 4000	Smart-Seq2	Full-length	PAIRED	cord blood	HsapDv:0000258	UBERON:0012168	F		75	wild type	Homo_sapiens
SRX2965614	SRP110699	hematopoietic multipotent progenitor cell	CL:0000837	9606	Illumina HiSeq 4000	Smart-Seq2	Full-length	PAIRED	cord blood	HsapDv:0000258	UBERON:0012168	F		75	wild type	Homo_sapiens
SRX2965615	SRP110699	hematopoietic multipotent progenitor cell	CL:0000837	9606	Illumina HiSeq 4000	Smart-Seq2	Full-length	PAIRED	cord blood	HsapDv:0000258	UBERON:0012168	F		75	wild type	Homo_sapiens
SRX2965616	SRP110699	hematopoietic multipotent progenitor cell	CL:0000837	9606	Illumina HiSeq 4000	Smart-Seq2	Full-length	PAIRED	cord blood	HsapDv:0000258	UBERON:0012168	F		75	wild type	Homo_sapiens
SRX2965617	SRP110699	hematopoietic multipotent progenitor cell	CL:0000837	9606	Illumina HiSeq 4000	Smart-Seq2	Full-length	PAIRED	cord blood	HsapDv:0000258	UBERON:0012168	F		75	wild type	Homo_sapiens
SRX2965618	SRP110699	hematopoietic multipotent progenitor cell	CL:0000837	9606	Illumina HiSeq 4000	Smart-Seq2	Full-length	PAIRED	cord blood	HsapDv:0000258	UBERON:0012168	F		75	wild type	Homo_sapiens
SRX2965619	SRP110699	hematopoietic multipotent progenitor cell	CL:0000837	9606	Illumina HiSeq 4000	Smart-Seq2	Full-length	PAIRED	cord blood	HsapDv:0000258	UBERON:0012168	F		75	wild type	Homo_sapiens
SRX2965620	SRP110699	hematopoietic multipotent progenitor cell	CL:0000837	9606	Illumina HiSeq 4000	Smart-Seq2	Full-length	PAIRED	cord blood	HsapDv:0000258	UBERON:0012168	F		75	wild type	Homo_sapiens
SRX2965621	SRP110699	hematopoietic multipotent progenitor cell	CL:0000837	9606	Illumina HiSeq 4000	Smart-Seq2	Full-length	PAIRED	cord blood	HsapDv:0000258	UBERON:0012168	F		75	wild type	Homo_sapiens
SRX2965622	SRP110699	hematopoietic multipotent progenitor cell	CL:0000837	9606	Illumina HiSeq 4000	Smart-Seq2	Full-length	PAIRED	cord blood	HsapDv:0000258	UBERON:0012168	F		75	wild type	Homo_sapiens
SRX2965623	SRP110699	hematopoietic multipotent progenitor cell	CL:0000837	9606	Illumina HiSeq 4000	Smart-Seq2	Full-length	PAIRED	cord blood	HsapDv:0000258	UBERON:0012168	F		75	wild type	Homo_sapiens
SRX2965624	SRP110699	hematopoietic multipotent progenitor cell	CL:0000837	9606	Illumina HiSeq 4000	Smart-Seq2	Full-length	PAIRED	cord blood	HsapDv:0000258	UBERON:0012168	F		75	wild type	Homo_sapiens
SRX2965625	SRP110699	hematopoietic multipotent progenitor cell	CL:0000837	9606	Illumina HiSeq 4000	Smart-Seq2	Full-length	PAIRED	cord blood	HsapDv:0000258	UBERON:0012168	F		75	wild type	Homo_sapiens
SRX2965626	SRP110699	hematopoietic multipotent progenitor cell	CL:0000837	9606	Illumina HiSeq 4000	Smart-Seq2	Full-length	PAIRED	cord blood	HsapDv:0000258	UBERON:0012168	F		75	wild type	Homo_sapiens
SRX2965627	SRP110699	hematopoietic multipotent progenitor cell	CL:0000837	9606	Illumina HiSeq 4000	Smart-Seq2	Full-length	PAIRED	cord blood	HsapDv:0000258	UBERON:0012168	F		75	wild type	Homo_sapiens
SRX2965628	SRP110699	hematopoietic multipotent progenitor cell	CL:0000837	9606	Illumina HiSeq 4000	Smart-Seq2	Full-length	PAIRED	cord blood	HsapDv:0000258	UBERON:0012168	F		75	wild type	Homo_sapiens
SRX2965629	SRP110699	hematopoietic multipotent progenitor cell	CL:0000837	9606	Illumina HiSeq 4000	Smart-Seq2	Full-length	PAIRED	cord blood	HsapDv:0000258	UBERON:0012168	F		75	wild type	Homo_sapiens
SRX2965630	SRP110699	hematopoietic multipotent progenitor cell	CL:0000837	9606	Illumina HiSeq 4000	Smart-Seq2	Full-length	PAIRED	cord blood	HsapDv:0000258	UBERON:0012168	F		75	wild type	Homo_sapiens
SRX2965631	SRP110699	hematopoietic multipotent progenitor cell	CL:0000837	9606	Illumina HiSeq 4000	Smart-Seq2	Full-length	PAIRED	cord blood	HsapDv:0000258	UBERON:0012168	F		75	wild type	Homo_sapiens
SRX2965632	SRP110699	hematopoietic multipotent progenitor cell	CL:0000837	9606	Illumina HiSeq 4000	Smart-Seq2	Full-length	PAIRED	cord blood	HsapDv:0000258	UBERON:0012168	F		75	wild type	Homo_sapiens
SRX2965633	SRP110699	hematopoietic multipotent progenitor cell	CL:0000837	9606	Illumina HiSeq 4000	Smart-Seq2	Full-length	PAIRED	cord blood	HsapDv:0000258	UBERON:0012168	F		75	wild type	Homo_sapiens
SRX2965634	SRP110699	hematopoietic multipotent progenitor cell	CL:0000837	9606	Illumina HiSeq 4000	Smart-Seq2	Full-length	PAIRED	cord blood	HsapDv:0000258	UBERON:0012168	F		75	wild type	Homo_sapiens
SRX2965635	SRP110699	hematopoietic multipotent progenitor cell	CL:0000837	9606	Illumina HiSeq 4000	Smart-Seq2	Full-length	PAIRED	cord blood	HsapDv:0000258	UBERON:0012168	F		75	wild type	Homo_sapiens
SRX2965636	SRP110699	hematopoietic multipotent progenitor cell	CL:0000837	9606	Illumina HiSeq 4000	Smart-Seq2	Full-length	PAIRED	cord blood	HsapDv:0000258	UBERON:0012168	F		75	wild type	Homo_sapiens
SRX2965637	SRP110699	hematopoietic multipotent progenitor cell	CL:0000837	9606	Illumina HiSeq 4000	Smart-Seq2	Full-length	PAIRED	cord blood	HsapDv:0000258	UBERON:0012168	F		75	wild type	Homo_sapiens
SRX2965638	SRP110699	hematopoietic multipotent progenitor cell	CL:0000837	9606	Illumina HiSeq 4000	Smart-Seq2	Full-length	PAIRED	cord blood	HsapDv:0000258	UBERON:0012168	F		75	wild type	Homo_sapiens
SRX2965639	SRP110699	hematopoietic multipotent progenitor cell	CL:0000837	9606	Illumina HiSeq 4000	Smart-Seq2	Full-length	PAIRED	cord blood	HsapDv:0000258	UBERON:0012168	F		75	wild type	Homo_sapiens
SRX2965640	SRP110699	hematopoietic multipotent progenitor cell	CL:0000837	9606	Illumina HiSeq 4000	Smart-Seq2	Full-length	PAIRED	cord blood	HsapDv:0000258	UBERON:0012168	F		75	wild type	Homo_sapiens
SRX2965641	SRP110699	hematopoietic multipotent progenitor cell	CL:0000837	9606	Illumina HiSeq 4000	Smart-Seq2	Full-length	PAIRED	cord blood	HsapDv:0000258	UBERON:0012168	F		75	wild type	Homo_sapiens
SRX2965642	SRP110699	hematopoietic multipotent progenitor cell	CL:0000837	9606	Illumina HiSeq 4000	Smart-Seq2	Full-length	PAIRED	cord blood	HsapDv:0000258	UBERON:0012168	F		75	wild type	Homo_sapiens
SRX2965643	SRP110699	hematopoietic multipotent progenitor cell	CL:0000837	9606	Illumina HiSeq 4000	Smart-Seq2	Full-length	PAIRED	cord blood	HsapDv:0000258	UBERON:0012168	F		75	wild type	Homo_sapiens
SRX2965644	SRP110699	hematopoietic multipotent progenitor cell	CL:0000837	9606	Illumina HiSeq 4000	Smart-Seq2	Full-length	PAIRED	cord blood	HsapDv:0000258	UBERON:0012168	F		75	wild type	Homo_sapiens
SRX2965645	SRP110699	hematopoietic multipotent progenitor cell	CL:0000837	9606	Illumina HiSeq 4000	Smart-Seq2	Full-length	PAIRED	cord blood	HsapDv:0000258	UBERON:0012168	F		75	wild type	Homo_sapiens
SRX2965646	SRP110699	hematopoietic multipotent progenitor cell	CL:0000837	9606	Illumina HiSeq 4000	Smart-Seq2	Full-length	PAIRED	cord blood	HsapDv:0000258	UBERON:0012168	F		75	wild type	Homo_sapiens
SRX2965647	SRP110699	hematopoietic multipotent progenitor cell	CL:0000837	9606	Illumina HiSeq 4000	Smart-Seq2	Full-length	PAIRED	cord blood	HsapDv:0000258	UBERON:0012168	F		75	wild type	Homo_sapiens
SRX2965648	SRP110699	hematopoietic multipotent progenitor cell	CL:0000837	9606	Illumina HiSeq 4000	Smart-Seq2	Full-length	PAIRED	cord blood	HsapDv:0000258	UBERON:0012168	F		75	wild type	Homo_sapiens
SRX2965649	SRP110699	hematopoietic multipotent progenitor cell	CL:0000837	9606	Illumina HiSeq 4000	Smart-Seq2	Full-length	PAIRED	cord blood	HsapDv:0000258	UBERON:0012168	F		75	wild type	Homo_sapiens
SRX2965650	SRP110699	hematopoietic multipotent progenitor cell	CL:0000837	9606	Illumina HiSeq 4000	Smart-Seq2	Full-length	PAIRED	cord blood	HsapDv:0000258	UBERON:0012168	F		75	wild type	Homo_sapiens
SRX2965651	SRP110699	hematopoietic multipotent progenitor cell	CL:0000837	9606	Illumina HiSeq 4000	Smart-Seq2	Full-length	PAIRED	cord blood	HsapDv:0000258	UBERON:0012168	F		75	wild type	Homo_sapiens
SRX2965652	SRP110699	hematopoietic multipotent progenitor cell	CL:0000837	9606	Illumina HiSeq 4000	Smart-Seq2	Full-length	PAIRED	cord blood	HsapDv:0000258	UBERON:0012168	F		75	wild type	Homo_sapiens
SRX2965653	SRP110699	hematopoietic multipotent progenitor cell	CL:0000837	9606	Illumina HiSeq 4000	Smart-Seq2	Full-length	PAIRED	cord blood	HsapDv:0000258	UBERON:0012168	F		75	wild type	Homo_sapiens
SRX2965654	SRP110699	hematopoietic multipotent progenitor cell	CL:0000837	9606	Illumina HiSeq 4000	Smart-Seq2	Full-length	PAIRED	cord blood	HsapDv:0000258	UBERON:0012168	F		75	wild type	Homo_sapiens
SRX2965655	SRP110699	hematopoietic multipotent progenitor cell	CL:0000837	9606	Illumina HiSeq 4000	Smart-Seq2	Full-length	PAIRED	cord blood	HsapDv:0000258	UBERON:0012168	F		75	wild type	Homo_sapiens
SRX2965656	SRP110699	hematopoietic multipotent progenitor cell	CL:0000837	9606	Illumina HiSeq 4000	Smart-Seq2	Full-length	PAIRED	cord blood	HsapDv:0000258	UBERON:0012168	F		75	wild type	Homo_sapiens
SRX2965657	SRP110699	hematopoietic multipotent progenitor cell	CL:0000837	9606	Illumina HiSeq 4000	Smart-Seq2	Full-length	PAIRED	cord blood	HsapDv:0000258	UBERON:0012168	F		75	wild type	Homo_sapiens
SRX2965658	SRP110699	hematopoietic multipotent progenitor cell	CL:0000837	9606	Illumina HiSeq 4000	Smart-Seq2	Full-length	PAIRED	cord blood	HsapDv:0000258	UBERON:0012168	F		75	wild type	Homo_sapiens
SRX2965659	SRP110699	hematopoietic multipotent progenitor cell	CL:0000837	9606	Illumina HiSeq 4000	Smart-Seq2	Full-length	PAIRED	cord blood	HsapDv:0000258	UBERON:0012168	F		75	wild type	Homo_sapiens
SRX2965660	SRP110699	hematopoietic multipotent progenitor cell	CL:0000837	9606	Illumina HiSeq 4000	Smart-Seq2	Full-length	PAIRED	cord blood	HsapDv:0000258	UBERON:0012168	F		75	wild type	Homo_sapiens
SRX2965661	SRP110699	hematopoietic multipotent progenitor cell	CL:0000837	9606	Illumina HiSeq 4000	Smart-Seq2	Full-length	PAIRED	cord blood	HsapDv:0000258	UBERON:0012168	F		75	wild type	Homo_sapiens
SRX2965662	SRP110699	hematopoietic multipotent progenitor cell	CL:0000837	9606	Illumina HiSeq 4000	Smart-Seq2	Full-length	PAIRED	cord blood	HsapDv:0000258	UBERON:0012168	F		75	wild type	Homo_sapiens
SRX2965663	SRP110699	hematopoietic multipotent progenitor cell	CL:0000837	9606	Illumina HiSeq 4000	Smart-Seq2	Full-length	PAIRED	cord blood	HsapDv:0000258	UBERON:0012168	F		75	wild type	Homo_sapiens
SRX2965664	SRP110699	hematopoietic multipotent progenitor cell	CL:0000837	9606	Illumina HiSeq 4000	Smart-Seq2	Full-length	PAIRED	cord blood	HsapDv:0000258	UBERON:0012168	F		75	wild type	Homo_sapiens
SRX2965665	SRP110699	hematopoietic multipotent progenitor cell	CL:0000837	9606	Illumina HiSeq 4000	Smart-Seq2	Full-length	PAIRED	cord blood	HsapDv:0000258	UBERON:0012168	F		75	wild type	Homo_sapiens
SRX2965666	SRP110699	hematopoietic multipotent progenitor cell	CL:0000837	9606	Illumina HiSeq 4000	Smart-Seq2	Full-length	PAIRED	cord blood	HsapDv:0000258	UBERON:0012168	F		75	wild type	Homo_sapiens
SRX2965667	SRP110699	hematopoietic multipotent progenitor cell	CL:0000837	9606	Illumina HiSeq 4000	Smart-Seq2	Full-length	PAIRED	cord blood	HsapDv:0000258	UBERON:0012168	F		75	wild type	Homo_sapiens
SRX2965668	SRP110699	hematopoietic multipotent progenitor cell	CL:0000837	9606	Illumina HiSeq 4000	Smart-Seq2	Full-length	PAIRED	cord blood	HsapDv:0000258	UBERON:0012168	F		75	wild type	Homo_sapiens
SRX2965669	SRP110699	hematopoietic multipotent progenitor cell	CL:0000837	9606	Illumina HiSeq 4000	Smart-Seq2	Full-length	PAIRED	cord blood	HsapDv:0000258	UBERON:0012168	F		75	wild type	Homo_sapiens
SRX2965670	SRP110699	hematopoietic multipotent progenitor cell	CL:0000837	9606	Illumina HiSeq 4000	Smart-Seq2	Full-length	PAIRED	cord blood	HsapDv:0000258	UBERON:0012168	F		75	wild type	Homo_sapiens
SRX2965671	SRP110699	hematopoietic multipotent progenitor cell	CL:0000837	9606	Illumina HiSeq 4000	Smart-Seq2	Full-length	PAIRED	cord blood	HsapDv:0000258	UBERON:0012168	F		75	wild type	Homo_sapiens
SRX2965672	SRP110699	hematopoietic multipotent progenitor cell	CL:0000837	9606	Illumina HiSeq 4000	Smart-Seq2	Full-length	PAIRED	cord blood	HsapDv:0000258	UBERON:0012168	F		75	wild type	Homo_sapiens
SRX2965673	SRP110699	hematopoietic multipotent progenitor cell	CL:0000837	9606	Illumina HiSeq 4000	Smart-Seq2	Full-length	PAIRED	cord blood	HsapDv:0000258	UBERON:0012168	F		75	wild type	Homo_sapiens
SRX2965674	SRP110699	hematopoietic multipotent progenitor cell	CL:0000837	9606	Illumina HiSeq 4000	Smart-Seq2	Full-length	PAIRED	cord blood	HsapDv:0000258	UBERON:0012168	F		75	wild type	Homo_sapiens
SRX2965675	SRP110699	hematopoietic multipotent progenitor cell	CL:0000837	9606	Illumina HiSeq 4000	Smart-Seq2	Full-length	PAIRED	cord blood	HsapDv:0000258	UBERON:0012168	F		75	wild type	Homo_sapiens
SRX2965676	SRP110699	hematopoietic multipotent progenitor cell	CL:0000837	9606	Illumina HiSeq 4000	Smart-Seq2	Full-length	PAIRED	cord blood	HsapDv:0000258	UBERON:0012168	F		75	wild type	Homo_sapiens
SRX2965677	SRP110699	hematopoietic multipotent progenitor cell	CL:0000837	9606	Illumina HiSeq 4000	Smart-Seq2	Full-length	PAIRED	cord blood	HsapDv:0000258	UBERON:0012168	F		75	wild type	Homo_sapiens
SRX2965678	SRP110699	hematopoietic multipotent progenitor cell	CL:0000837	9606	Illumina HiSeq 4000	Smart-Seq2	Full-length	PAIRED	cord blood	HsapDv:0000258	UBERON:0012168	F		75	wild type	Homo_sapiens
SRX2965679	SRP110699	hematopoietic multipotent progenitor cell	CL:0000837	9606	Illumina HiSeq 4000	Smart-Seq2	Full-length	PAIRED	cord blood	HsapDv:0000258	UBERON:0012168	F		75	wild type	Homo_sapiens
SRX2965680	SRP110699	hematopoietic multipotent progenitor cell	CL:0000837	9606	Illumina HiSeq 4000	Smart-Seq2	Full-length	PAIRED	cord blood	HsapDv:0000258	UBERON:0012168	F		75	wild type	Homo_sapiens
SRX2965681	SRP110699	hematopoietic multipotent progenitor cell	CL:0000837	9606	Illumina HiSeq 4000	Smart-Seq2	Full-length	PAIRED	cord blood	HsapDv:0000258	UBERON:0012168	F		75	wild type	Homo_sapiens
SRX2965682	SRP110699	hematopoietic multipotent progenitor cell	CL:0000837	9606	Illumina HiSeq 4000	Smart-Seq2	Full-length	PAIRED	cord blood	HsapDv:0000258	UBERON:0012168	F		75	wild type	Homo_sapiens
SRX2965683	SRP110699	hematopoietic multipotent progenitor cell	CL:0000837	9606	Illumina HiSeq 4000	Smart-Seq2	Full-length	PAIRED	cord blood	HsapDv:0000258	UBERON:0012168	F		75	wild type	Homo_sapiens
SRX2965684	SRP110699	hematopoietic multipotent progenitor cell	CL:0000837	9606	Illumina HiSeq 4000	Smart-Seq2	Full-length	PAIRED	cord blood	HsapDv:0000258	UBERON:0012168	F		75	wild type	Homo_sapiens
SRX3173733	SRP116037	somatic cell	CL:0002371	10116	Illumina HiSeq 2000	C1 autoprep	Full-length	PAIRED	Ventral Mesenchymal Pad	RnorDv:0000013	UBERON:0004902	F	Wistar	100	wild type	Rattus_norvegicus
SRX3173736	SRP116037	somatic cell	CL:0002371	10116	Illumina HiSeq 2000	C1 autoprep	Full-length	PAIRED	Ventral Mesenchymal Pad	RnorDv:0000013	UBERON:0004902	F	Wistar	100	wild type	Rattus_norvegicus
SRX3173737	SRP116037	somatic cell	CL:0002371	10116	Illumina HiSeq 2000	C1 autoprep	Full-length	PAIRED	Ventral Mesenchymal Pad	RnorDv:0000013	UBERON:0004902	F	Wistar	100	wild type	Rattus_norvegicus
SRX3173738	SRP116037	somatic cell	CL:0002371	10116	Illumina HiSeq 2000	C1 autoprep	Full-length	PAIRED	Ventral Mesenchymal Pad	RnorDv:0000013	UBERON:0004902	F	Wistar	100	wild type	Rattus_norvegicus
SRX3173739	SRP116037	somatic cell	CL:0002371	10116	Illumina HiSeq 2000	C1 autoprep	Full-length	PAIRED	Ventral Mesenchymal Pad	RnorDv:0000013	UBERON:0004902	F	Wistar	100	wild type	Rattus_norvegicus
SRX3173740	SRP116037	somatic cell	CL:0002371	10116	Illumina HiSeq 2000	C1 autoprep	Full-length	PAIRED	Ventral Mesenchymal Pad	RnorDv:0000013	UBERON:0004902	F	Wistar	100	wild type	Rattus_norvegicus
SRX3173741	SRP116037	somatic cell	CL:0002371	10116	Illumina HiSeq 2000	C1 autoprep	Full-length	PAIRED	Ventral Mesenchymal Pad	RnorDv:0000013	UBERON:0004902	F	Wistar	100	wild type	Rattus_norvegicus
SRX3173742	SRP116037	somatic cell	CL:0002371	10116	Illumina HiSeq 2000	C1 autoprep	Full-length	PAIRED	Ventral Mesenchymal Pad	RnorDv:0000013	UBERON:0004902	F	Wistar	100	wild type	Rattus_norvegicus
SRX3173743	SRP116037	somatic cell	CL:0002371	10116	Illumina HiSeq 2000	C1 autoprep	Full-length	PAIRED	Ventral Mesenchymal Pad	RnorDv:0000013	UBERON:0004902	F	Wistar	100	wild type	Rattus_norvegicus
SRX3173744	SRP116037	somatic cell	CL:0002371	10116	Illumina HiSeq 2000	C1 autoprep	Full-length	PAIRED	Ventral Mesenchymal Pad	RnorDv:0000013	UBERON:0004902	F	Wistar	100	wild type	Rattus_norvegicus
SRX3173745	SRP116037	somatic cell	CL:0002371	10116	Illumina HiSeq 2000	C1 autoprep	Full-length	PAIRED	Ventral Mesenchymal Pad	RnorDv:0000013	UBERON:0004902	F	Wistar	100	wild type	Rattus_norvegicus
SRX3173746	SRP116037	somatic cell	CL:0002371	10116	Illumina HiSeq 2000	C1 autoprep	Full-length	PAIRED	Ventral Mesenchymal Pad	RnorDv:0000013	UBERON:0004902	F	Wistar	100	wild type	Rattus_norvegicus
SRX3173747	SRP116037	somatic cell	CL:0002371	10116	Illumina HiSeq 2000	C1 autoprep	Full-length	PAIRED	Ventral Mesenchymal Pad	RnorDv:0000013	UBERON:0004902	F	Wistar	100	wild type	Rattus_norvegicus
SRX3173748	SRP116037	somatic cell	CL:0002371	10116	Illumina HiSeq 2000	C1 autoprep	Full-length	PAIRED	Ventral Mesenchymal Pad	RnorDv:0000013	UBERON:0004902	F	Wistar	100	wild type	Rattus_norvegicus
SRX3173749	SRP116037	somatic cell	CL:0002371	10116	Illumina HiSeq 2000	C1 autoprep	Full-length	PAIRED	Ventral Mesenchymal Pad	RnorDv:0000013	UBERON:0004902	F	Wistar	100	wild type	Rattus_norvegicus
SRX3173750	SRP116037	somatic cell	CL:0002371	10116	Illumina HiSeq 2000	C1 autoprep	Full-length	PAIRED	Ventral Mesenchymal Pad	RnorDv:0000013	UBERON:0004902	F	Wistar	100	wild type	Rattus_norvegicus
SRX3173751	SRP116037	somatic cell	CL:0002371	10116	Illumina HiSeq 2000	C1 autoprep	Full-length	PAIRED	Ventral Mesenchymal Pad	RnorDv:0000013	UBERON:0004902	F	Wistar	100	wild type	Rattus_norvegicus
SRX3173752	SRP116037	somatic cell	CL:0002371	10116	Illumina HiSeq 2000	C1 autoprep	Full-length	PAIRED	Ventral Mesenchymal Pad	RnorDv:0000013	UBERON:0004902	F	Wistar	100	wild type	Rattus_norvegicus
SRX3173753	SRP116037	somatic cell	CL:0002371	10116	Illumina HiSeq 2000	C1 autoprep	Full-length	PAIRED	Ventral Mesenchymal Pad	RnorDv:0000013	UBERON:0004902	F	Wistar	100	wild type	Rattus_norvegicus
SRX3173754	SRP116037	somatic cell	CL:0002371	10116	Illumina HiSeq 2000	C1 autoprep	Full-length	PAIRED	Ventral Mesenchymal Pad	RnorDv:0000013	UBERON:0004902	F	Wistar	100	wild type	Rattus_norvegicus
